ID,date,pressure,flow_rate,suction_pressure,discharge_pressure,rpm,vibration_rms,vibration_peak,structural_vibration,motor_current,power_draw_kw,bearing_temperature,motor_temperature,pump_casing_temperature,oil_temperature,fluid_temperature,ambient_temperature,oil_pressure,oil_level,seal_pressure,leakage_rate,runtime_hours_since_last_maintenance,days_since_last_maintenance,start_stop_count,pressure_fluctuations,flow_interruptions,acoustic_signal_level,time_until_next_maintenance
P2,2025-10-18,126.64,277.12,57.03,166.11,1787,2.631,4.463,1.659,17.57,9.93,60.16,71.45,65.44,63.66,58.17,31.45,4.44,78.45,3.56,0.0148,1006.88,54,27,1.029,0,39.25,10
P2,2025-10-19,126.67,274.97,56.67,168.14,1779,2.787,4.594,1.69,17.7,10.11,60.85,71.53,65.83,65.17,56.87,29.4,4.45,77.47,3.55,0.0151,1022.25,55,27,1.125,0,40.82,9
P2,2025-10-20,126.49,274.68,56.36,166.51,1773,2.827,4.585,1.728,17.72,10.05,60.81,71.27,65.92,64.26,57.75,28.83,4.37,77.09,3.55,0.018,1037.36,56,27,1.045,0,39.25,8
P2,2025-10-21,127.41,278.42,56.84,168.5,1782,2.817,4.68,1.771,17.73,9.98,61.01,73.0,65.7,64.69,57.9,29.42,4.41,76.78,3.63,0.0181,1054.55,57,27,1.054,0,39.68,7
P2,2025-10-22,127.09,273.02,56.23,165.43,1793,2.646,4.493,1.701,17.81,9.92,61.64,72.32,66.46,64.58,57.75,30.67,4.39,77.17,3.51,0.0183,1077.55,58,27,1.074,1,40.73,6
P2,2025-10-23,126.92,273.54,57.58,168.01,1772,2.88,4.685,1.724,17.79,10.02,60.62,72.08,65.25,64.78,59.65,29.79,4.35,76.56,3.62,0.0171,1097.64,59,28,1.106,0,40.17,5
P2,2025-10-24,127.51,274.23,56.65,169.19,1777,2.872,4.659,1.768,18.0,9.96,60.36,72.02,64.5,65.05,57.83,30.56,4.32,76.01,3.56,0.0175,1115.08,60,28,1.104,1,40.96,4
P2,2025-10-25,128.42,270.91,55.33,168.95,1786,2.87,4.952,1.78,17.97,10.03,61.5,71.99,65.69,64.97,59.82,31.21,4.32,76.68,3.59,0.0168,1136.16,61,29,1.151,3,42.21,3
P2,2025-10-26,128.52,271.19,56.39,169.7,1781,2.988,4.769,1.795,18.08,10.1,62.47,72.02,66.56,65.56,58.05,32.05,4.36,75.82,3.65,0.0181,1157.96,62,29,1.197,2,41.83,2
P2,2025-10-27,126.64,272.32,56.76,168.28,1782,2.979,4.882,1.841,17.97,10.14,59.94,72.81,66.55,65.68,58.66,31.53,4.39,75.63,3.67,0.017,1177.48,63,29,1.171,2,40.87,1
P2,2025-10-28,123.58,285.89,56.64,163.23,1785,1.086,1.957,0.552,16.07,8.67,52.37,63.91,57.94,60.41,53.4,29.47,4.78,90.74,3.23,0.0055,33.14,1,28,0.247,0,32.44,46
P2,2025-10-29,124.7,287.21,55.82,162.42,1789,1.234,2.078,0.787,15.89,8.69,51.57,64.23,59.47,59.98,53.57,29.55,4.78,89.19,3.32,0.0085,55.33,2,28,0.203,0,33.16,45
P2,2025-10-30,123.99,288.36,56.2,163.67,1779,1.158,2.164,0.648,16.08,8.73,53.79,64.4,58.63,60.86,53.71,30.81,4.67,89.86,3.31,0.0053,74.78,3,28,0.135,0,33.24,44
P2,2025-10-31,124.02,282.83,56.58,163.88,1780,1.188,2.165,0.697,16.04,8.71,53.07,64.86,59.08,60.95,54.61,31.12,4.72,88.89,3.38,0.0052,98.23,4,28,0.256,0,34.09,43
P2,2025-11-01,124.0,283.44,56.42,162.7,1788,1.44,2.267,0.773,16.2,8.83,51.71,63.85,58.92,60.21,54.46,31.0,4.61,89.14,3.23,0.0087,113.2,5,28,0.232,0,32.97,42
P2,2025-11-02,124.6,284.26,56.22,163.65,1784,1.405,2.187,0.706,16.26,8.93,53.53,65.81,60.07,60.29,54.76,31.44,4.79,88.42,3.32,0.0064,133.32,6,28,0.288,0,33.64,41
P2,2025-11-03,125.37,284.55,55.75,164.57,1778,1.455,2.539,0.81,16.32,8.79,53.41,65.41,59.51,61.02,55.06,32.6,4.75,88.81,3.39,0.0074,154.19,7,28,0.328,1,34.46,40
P2,2025-11-04,122.89,279.83,56.52,163.39,1783,1.379,2.359,0.719,16.11,8.8,52.58,64.91,58.93,60.8,54.83,30.65,4.67,88.08,3.34,0.0078,171.66,8,28,0.323,0,33.73,39
P2,2025-11-05,124.12,283.85,57.29,164.22,1775,1.455,2.375,0.781,16.11,8.94,54.05,64.12,59.04,60.72,55.47,31.59,4.74,88.59,3.36,0.0073,192.09,9,28,0.4,0,33.31,38
P2,2025-11-06,124.61,284.17,56.96,164.88,1781,1.48,2.79,0.863,16.58,9.03,53.65,65.03,59.76,61.16,55.51,31.73,4.65,88.34,3.28,0.0101,210.49,10,28,0.409,0,34.22,37
P2,2025-11-07,123.5,284.48,57.26,163.54,1783,1.496,2.756,0.794,16.26,9.03,53.21,65.91,59.11,61.76,55.63,32.0,4.6,88.48,3.33,0.0096,230.39,11,29,0.421,0,34.52,36
P2,2025-11-08,124.15,283.6,57.79,163.81,1777,1.72,2.76,0.881,16.37,9.06,53.66,65.96,59.78,61.71,55.32,33.01,4.56,87.84,3.35,0.0131,252.39,12,29,0.432,0,34.34,35
P2,2025-11-09,124.92,279.8,57.76,164.47,1773,1.686,2.757,0.88,16.45,9.07,53.98,67.13,59.61,61.59,55.21,31.31,4.57,87.23,3.41,0.0072,272.95,13,29,0.412,0,33.98,34
P2,2025-11-10,125.76,283.4,56.78,166.38,1782,1.757,2.692,0.867,16.51,9.12,53.89,66.61,60.38,61.45,56.17,31.75,4.59,88.0,3.44,0.0092,289.13,14,29,0.465,0,34.13,33
P2,2025-11-11,125.41,283.69,57.33,164.98,1778,1.549,2.739,1.002,16.6,9.04,54.69,66.35,59.36,62.15,55.26,31.09,4.59,87.22,3.34,0.0089,308.48,15,29,0.457,0,35.43,32
P2,2025-11-12,123.73,282.35,57.71,166.63,1783,1.638,2.928,0.979,16.54,9.16,55.02,66.17,60.54,61.5,56.36,30.87,4.57,86.88,3.43,0.012,329.12,16,29,0.504,0,34.88,31
P2,2025-11-13,124.65,278.66,57.46,164.17,1782,1.818,3.015,1.107,16.61,9.24,55.09,65.17,62.09,61.97,55.13,31.82,4.5,86.45,3.43,0.0142,347.88,17,29,0.554,0,36.04,30
P2,2025-11-14,123.81,280.96,58.05,164.13,1776,1.664,2.984,1.103,16.79,9.2,54.85,66.05,59.76,62.02,56.28,31.56,4.51,86.24,3.36,0.0105,367.63,18,29,0.53,0,35.28,29
P2,2025-11-15,124.96,278.57,58.09,164.15,1781,1.818,2.965,1.054,16.47,9.25,54.99,67.34,61.07,62.67,56.02,31.64,4.53,85.47,3.38,0.0126,388.69,19,29,0.545,0,35.66,28
P2,2025-11-16,124.19,281.67,58.57,165.16,1776,1.914,3.309,1.045,16.77,9.13,56.22,66.93,61.46,63.01,55.98,31.99,4.49,86.28,3.32,0.0099,406.95,20,29,0.613,0,35.79,27
P2,2025-11-17,125.3,277.89,57.33,165.87,1793,2.015,3.294,1.194,16.73,9.18,56.11,66.5,61.15,62.21,56.05,33.15,4.48,85.68,3.31,0.0121,421.99,21,29,0.654,0,35.38,26
P2,2025-11-18,125.77,281.26,57.92,165.84,1784,2.014,3.24,1.128,16.77,9.27,56.08,67.6,60.69,62.81,56.27,31.16,4.56,85.58,3.38,0.0095,443.03,22,29,0.642,0,36.16,25
P2,2025-11-19,124.35,278.77,58.76,166.51,1784,1.997,3.463,1.144,16.9,9.34,55.73,67.02,61.24,62.1,55.85,31.48,4.43,85.01,3.47,0.012,459.31,23,29,0.689,0,36.21,24
P2,2025-11-20,124.84,283.36,59.73,165.95,1773,2.005,3.398,1.211,16.97,9.39,56.33,67.1,61.18,62.2,56.56,31.17,4.41,85.1,3.46,0.011,474.57,24,29,0.75,0,37.63,23
P2,2025-11-21,124.55,280.14,59.12,164.71,1780,2.03,3.499,1.279,16.93,9.45,57.28,67.24,60.87,63.08,56.96,31.48,4.44,84.95,3.5,0.0151,491.75,25,29,0.708,0,37.18,22
P2,2025-11-22,125.32,278.9,59.34,167.01,1775,2.095,3.603,1.332,17.07,9.43,57.68,68.48,61.74,63.59,56.39,30.79,4.38,85.64,3.45,0.0133,514.45,26,29,0.788,0,37.62,21
P2,2025-11-23,125.35,276.91,58.26,165.64,1789,2.074,3.773,1.31,16.84,9.44,56.11,69.09,62.85,64.13,57.37,31.3,4.35,84.33,3.45,0.0164,536.86,27,29,0.757,0,36.95,20
P2,2025-11-24,124.86,277.68,58.6,166.62,1779,2.242,3.702,1.294,17.12,9.51,56.71,67.5,61.75,63.08,56.27,30.51,4.29,83.38,3.52,0.0141,552.06,28,29,0.85,0,37.51,19
P2,2025-11-25,126.12,278.76,58.81,166.91,1781,2.259,3.974,1.337,17.22,9.65,56.39,69.23,61.98,63.42,57.14,31.04,4.4,83.78,3.47,0.0107,571.18,29,29,0.79,0,37.46,18
P2,2025-11-26,126.6,276.91,59.48,166.32,1778,2.233,4.026,1.365,17.24,9.57,58.34,69.03,62.3,63.07,57.1,30.23,4.38,82.14,3.37,0.0156,589.44,30,29,0.8,0,38.13,17
P2,2025-11-27,125.68,276.9,59.16,167.87,1776,2.313,4.004,1.35,17.39,9.61,58.0,68.34,62.91,63.41,56.77,30.93,4.28,82.57,3.54,0.013,611.36,31,29,0.857,0,38.21,16
P2,2025-11-28,126.78,276.1,59.05,166.67,1776,2.395,4.08,1.5,17.16,9.58,57.22,68.88,62.98,63.52,56.33,30.35,4.33,82.19,3.41,0.0172,629.13,32,29,0.902,0,38.27,15
P2,2025-11-29,125.48,276.92,60.23,166.15,1781,2.372,3.945,1.43,17.32,9.79,57.13,69.05,63.54,63.88,56.84,29.71,4.29,82.74,3.5,0.0148,646.45,33,29,0.872,2,40.11,14
P3,2025-01-01,123.59,279.43,57.73,174.84,1775,1.34,2.171,0.778,14.67,8.78,63.95,75.81,68.5,60.39,54.21,33.13,4.79,87.93,3.2,0.0061,21.68,1,2,0.18,0,31.32,71
P3,2025-01-02,123.0,278.37,58.51,175.45,1785,1.281,2.243,0.778,14.71,8.67,63.49,75.92,66.65,61.09,54.63,34.26,4.74,88.17,3.29,0.0061,41.24,2,2,0.231,0,32.27,70
P3,2025-01-03,122.99,276.63,58.6,176.77,1792,1.291,2.277,0.817,14.79,8.67,63.99,74.03,68.05,59.78,54.07,32.71,4.69,87.38,3.23,0.0057,57.9,3,2,0.262,0,31.56,69
P3,2025-01-04,122.78,275.39,57.37,176.69,1784,1.316,2.27,0.774,14.65,8.86,64.0,75.35,68.74,60.43,53.72,32.6,4.83,87.49,3.37,0.0043,77.99,4,2,0.255,0,31.5,68
P3,2025-01-05,124.47,275.91,58.61,175.13,1790,1.366,2.332,0.907,14.91,8.71,63.54,74.74,68.19,60.77,54.11,33.7,4.8,86.17,3.24,0.0044,97.49,5,2,0.235,0,31.54,67
P3,2025-01-06,123.6,278.31,57.87,176.19,1779,1.456,2.292,0.926,14.72,8.72,65.12,76.24,68.74,60.67,54.3,32.58,4.69,87.63,3.22,0.0069,113.93,6,3,0.234,0,32.59,66
P3,2025-01-07,123.69,281.42,58.22,177.74,1785,1.407,2.302,0.845,14.75,8.79,62.64,73.5,67.52,60.36,54.15,33.59,4.68,87.01,3.12,0.0053,132.33,7,3,0.219,0,31.67,65
P3,2025-01-08,124.51,277.7,57.9,176.95,1781,1.452,2.351,0.884,15.01,8.75,64.14,76.08,69.33,61.67,54.34,33.14,4.67,86.82,3.19,0.0089,152.14,8,3,0.255,0,31.65,64
P3,2025-01-09,123.77,280.22,57.69,175.62,1786,1.561,2.425,0.895,14.73,8.82,63.69,74.78,67.76,60.91,54.7,35.05,4.7,87.36,3.27,0.0066,173.55,9,3,0.297,0,32.11,63
P3,2025-01-10,123.12,278.0,59.68,176.54,1784,1.413,2.346,0.92,14.88,8.85,64.3,75.78,69.01,61.26,54.32,33.28,4.63,85.82,3.26,0.0058,193.16,10,3,0.266,0,32.36,62
P3,2025-01-11,123.82,278.42,58.0,177.3,1774,1.513,2.552,0.939,15.0,8.78,64.62,74.18,69.81,60.56,55.25,33.49,4.63,86.69,3.18,0.0092,210.34,11,3,0.314,1,33.54,61
P3,2025-01-12,124.63,278.01,58.45,176.02,1782,1.58,2.615,0.969,14.88,9.02,63.66,76.2,70.29,60.67,54.73,35.7,4.68,85.63,3.26,0.0086,225.97,12,3,0.403,0,33.2,60
P3,2025-01-13,123.93,274.11,59.34,177.96,1775,1.593,2.737,1.048,14.9,8.93,65.17,76.5,69.58,61.66,53.7,33.33,4.61,86.39,3.2,0.0092,245.13,13,3,0.31,2,34.01,59
P3,2025-01-14,123.25,276.43,59.28,177.12,1773,1.544,2.666,0.933,15.02,8.83,63.7,75.42,69.88,61.46,54.56,34.59,4.6,85.48,3.35,0.0095,259.82,14,3,0.364,0,32.41,58
P3,2025-01-15,125.31,277.71,59.01,177.21,1773,1.686,2.638,0.99,14.99,8.87,64.08,75.55,69.01,62.07,54.98,34.37,4.62,85.36,3.37,0.0095,278.91,15,3,0.443,0,33.04,57
P3,2025-01-16,123.37,279.87,59.2,176.83,1784,1.702,2.653,1.149,14.89,8.82,65.11,75.85,70.53,62.07,54.71,34.48,4.6,85.46,3.27,0.0128,294.87,16,3,0.414,1,33.54,56
P3,2025-01-17,124.58,278.27,59.46,176.51,1780,1.754,2.837,1.159,14.85,8.93,65.08,76.22,69.42,61.99,54.9,35.04,4.5,85.73,3.31,0.0084,313.77,17,3,0.434,0,33.95,55
P3,2025-01-18,124.04,276.75,60.37,177.76,1770,1.713,2.737,1.019,15.1,9.02,65.26,75.95,69.91,61.36,54.76,34.5,4.55,84.81,3.28,0.0104,329.03,18,3,0.455,0,33.31,54
P3,2025-01-19,124.78,278.6,59.5,179.04,1768,1.744,2.788,1.148,15.26,9.05,65.9,76.87,68.44,61.45,55.26,35.31,4.5,84.81,3.32,0.0096,349.57,19,3,0.43,0,33.69,53
P3,2025-01-20,124.04,275.46,59.23,176.97,1783,1.789,2.905,1.083,15.05,8.97,65.62,75.26,69.7,62.02,54.58,34.56,4.54,85.24,3.26,0.0122,371.56,20,3,0.526,0,33.98,52
P3,2025-01-21,124.72,278.52,59.47,178.63,1789,1.773,2.96,1.156,15.27,9.05,66.56,75.55,70.16,62.05,54.7,34.46,4.48,84.71,3.29,0.0084,388.03,21,4,0.509,0,34.03,51
P3,2025-01-22,123.77,276.71,60.38,177.82,1783,1.864,2.924,1.081,14.94,8.86,65.25,77.17,69.23,62.45,55.66,34.33,4.48,84.53,3.36,0.01,407.41,22,4,0.464,0,33.45,50
P3,2025-01-23,125.68,275.37,59.06,179.88,1793,1.819,3.026,1.202,15.28,9.1,66.87,77.77,70.81,61.21,55.1,34.52,4.5,84.22,3.32,0.0119,426.33,23,4,0.535,0,35.13,49
P3,2025-01-24,124.86,277.23,58.71,177.28,1782,1.863,3.136,1.242,15.18,9.09,66.09,76.4,70.59,62.34,55.28,35.68,4.49,84.07,3.39,0.0125,447.61,24,4,0.542,0,33.98,48
P3,2025-01-25,123.74,279.51,59.08,178.05,1782,1.836,3.074,1.173,15.3,9.05,66.15,76.86,70.03,63.63,55.44,35.52,4.47,83.68,3.37,0.0094,470.73,25,4,0.439,0,34.28,47
P3,2025-01-26,124.64,274.16,59.25,178.97,1771,1.915,3.224,1.227,15.51,9.05,67.18,77.2,70.07,62.0,54.85,34.97,4.36,82.94,3.36,0.0101,491.98,26,4,0.538,0,33.71,46
P3,2025-01-27,124.74,272.73,59.28,178.76,1783,1.997,3.26,1.23,15.24,9.26,66.39,77.62,69.9,62.9,55.35,34.64,4.43,83.31,3.32,0.0126,507.63,27,4,0.528,0,35.22,45
P3,2025-01-28,124.92,276.33,60.0,180.05,1783,1.944,3.327,1.257,15.57,9.2,65.41,78.18,69.96,61.46,55.87,35.07,4.39,82.37,3.46,0.0123,521.99,28,4,0.569,0,34.58,44
P3,2025-01-29,125.79,274.04,59.43,180.46,1779,2.104,3.585,1.302,15.51,9.31,66.49,77.46,70.05,63.08,55.79,34.44,4.38,83.55,3.38,0.0124,537.14,29,4,0.769,0,34.47,43
P3,2025-01-30,124.74,276.15,59.42,177.61,1789,2.079,3.197,1.232,15.39,9.18,66.38,77.38,70.05,63.27,56.51,35.21,4.43,82.81,3.31,0.0111,557.87,30,4,0.508,0,34.54,42
P3,2025-01-31,124.45,273.23,59.27,177.33,1778,2.0,3.313,1.291,15.35,9.3,66.05,77.01,71.03,61.88,56.53,34.91,4.39,81.91,3.42,0.0102,573.2,31,4,0.56,0,34.97,41
P3,2025-02-01,125.26,275.41,59.89,180.05,1783,2.062,3.345,1.339,15.77,9.34,67.12,78.29,70.94,62.08,55.88,34.0,4.35,81.78,3.4,0.0111,591.82,32,4,0.58,0,35.39,40
P3,2025-02-02,125.35,274.04,60.04,176.68,1774,2.13,3.439,1.204,15.43,9.17,68.19,79.09,69.67,62.67,56.23,36.71,4.3,81.53,3.46,0.0125,614.3,33,4,0.643,0,35.75,39
P3,2025-02-03,124.4,272.16,59.96,178.96,1789,2.114,3.521,1.334,15.59,9.35,66.97,76.87,70.52,62.55,55.94,36.71,4.37,82.4,3.38,0.0093,632.67,34,4,0.609,0,35.92,38
P3,2025-02-04,125.25,272.17,59.75,179.0,1774,2.082,3.393,1.32,15.3,9.33,67.18,78.12,70.4,63.12,56.25,35.01,4.3,82.38,3.43,0.0095,649.37,35,4,0.651,0,35.76,37
P3,2025-02-05,125.52,276.5,59.22,179.17,1790,2.267,3.828,1.288,15.72,9.46,68.0,79.01,72.2,63.17,55.46,35.11,4.35,81.08,3.33,0.0122,668.64,36,5,0.691,0,36.36,36
P3,2025-02-06,124.96,273.93,58.39,178.67,1779,2.138,3.453,1.366,15.59,9.34,67.25,78.24,71.68,63.09,55.86,35.29,4.37,81.25,3.41,0.0121,684.53,37,5,0.656,0,35.13,35
P3,2025-02-07,125.59,273.84,59.13,180.87,1777,2.22,3.667,1.375,15.6,9.51,66.63,79.46,71.65,62.86,57.69,35.07,4.28,81.07,3.42,0.0118,704.01,38,5,0.777,0,35.46,34
P3,2025-02-08,126.23,271.82,59.58,179.7,1786,2.274,3.676,1.439,15.82,9.37,67.78,78.89,71.68,63.63,56.29,35.87,4.27,80.29,3.41,0.0137,724.52,39,5,0.689,0,35.3,33
P3,2025-02-09,124.61,274.81,59.8,178.52,1789,2.29,3.722,1.507,15.45,9.33,67.26,78.2,71.2,63.29,56.1,35.29,4.24,80.53,3.45,0.0145,741.85,40,6,0.769,0,35.61,32
P3,2025-02-10,124.63,273.07,57.77,178.74,1773,2.375,3.849,1.517,15.66,9.41,67.05,79.03,71.12,62.89,56.07,34.14,4.24,79.87,3.34,0.0144,757.4,41,6,0.833,0,35.57,31
P3,2025-02-11,126.8,272.99,58.47,179.04,1780,2.36,3.913,1.527,15.76,9.44,67.61,79.78,72.42,63.72,56.7,34.69,4.15,80.68,3.48,0.0162,772.83,42,6,0.841,0,36.89,30
P3,2025-02-12,126.34,273.04,58.19,180.39,1784,2.467,4.127,1.479,15.72,9.41,68.99,78.82,72.79,63.13,56.73,35.61,4.21,79.97,3.41,0.0172,787.72,43,6,0.846,1,36.32,29
P3,2025-02-13,126.03,270.01,58.36,180.73,1785,2.45,3.989,1.454,15.9,9.49,69.11,80.27,71.02,64.66,57.58,35.0,4.25,78.77,3.35,0.0153,810.62,44,6,0.825,0,36.12,28
P3,2025-02-14,125.08,273.41,59.28,178.83,1772,2.426,3.817,1.567,15.9,9.48,69.02,80.23,71.74,63.78,56.65,36.34,4.26,79.29,3.38,0.0173,829.42,45,6,0.904,0,36.07,27
P3,2025-02-15,125.69,271.82,57.96,178.23,1779,2.335,3.958,1.523,15.85,9.59,68.79,79.73,71.68,63.77,56.45,34.95,4.16,78.18,3.49,0.0133,849.18,46,6,0.87,0,36.19,26
P3,2025-02-16,126.45,273.01,57.98,179.57,1774,2.325,3.963,1.508,15.82,9.49,69.08,79.26,71.69,63.85,57.1,35.87,4.24,78.72,3.38,0.0135,871.41,47,6,0.739,0,35.8,25
P3,2025-02-17,125.98,271.5,58.63,179.34,1778,2.555,4.181,1.647,15.92,9.57,69.05,80.06,72.29,63.26,56.5,35.2,4.13,77.73,3.39,0.0148,892.26,48,6,0.853,1,37.8,24
P3,2025-02-18,126.99,270.99,58.0,180.67,1773,2.543,4.176,1.644,16.0,9.72,68.91,80.29,72.73,63.54,58.05,34.9,4.15,77.91,3.47,0.0175,907.8,49,6,0.85,0,36.39,23
P3,2025-02-19,125.77,273.03,58.2,180.3,1784,2.485,4.253,1.637,15.84,9.63,69.37,80.95,72.78,64.25,57.34,34.48,4.2,77.99,3.42,0.0117,928.82,50,6,0.884,0,36.89,22
P3,2025-02-20,127.11,270.45,57.25,179.87,1778,2.499,4.167,1.571,16.1,9.63,68.89,79.5,72.85,64.21,56.65,34.51,4.19,77.31,3.48,0.0153,947.53,51,6,0.945,0,37.22,21
P3,2025-02-21,125.16,274.96,57.61,179.34,1788,2.568,4.223,1.722,16.2,9.78,69.17,79.15,73.01,65.12,57.01,34.63,4.11,77.37,3.46,0.0146,968.46,52,6,0.978,0,36.86,20
P3,2025-02-22,125.96,271.07,58.51,178.59,1782,2.641,4.254,1.65,15.82,9.68,69.33,79.4,72.84,64.04,57.24,33.94,4.15,76.39,3.46,0.0113,983.65,53,7,0.987,1,38.39,19
P3,2025-02-23,125.82,267.93,57.26,180.39,1777,2.485,4.355,1.66,15.85,9.56,69.33,80.11,73.0,64.21,56.81,34.85,4.21,76.43,3.47,0.0132,1000.81,54,8,0.962,0,37.91,18
P3,2025-02-24,127.56,269.51,56.51,180.62,1779,2.65,4.691,1.765,16.38,9.7,70.68,79.58,72.46,64.64,57.66,34.97,4.11,76.39,3.44,0.0156,1017.87,55,8,1.08,0,38.45,17
P3,2025-02-25,128.06,271.42,57.35,180.17,1782,2.69,4.565,1.714,16.02,9.69,69.26,81.19,73.4,64.53,57.32,35.82,4.07,75.55,3.51,0.0137,1038.49,56,8,0.999,1,38.14,16
P3,2025-02-26,127.82,270.18,56.61,178.85,1781,2.738,4.398,1.712,16.01,9.85,70.36,80.1,72.17,64.26,57.2,34.48,4.12,75.4,3.45,0.0176,1054.15,57,8,1.016,0,37.61,15
P3,2025-02-27,128.14,269.03,57.19,179.02,1783,2.771,4.604,1.924,16.25,9.76,68.79,80.69,73.52,64.38,58.13,34.3,4.04,75.6,3.5,0.0175,1070.42,58,8,1.032,1,38.21,14
P3,2025-02-28,127.09,270.93,57.26,180.8,1771,2.745,4.718,1.776,16.04,9.92,70.84,79.37,72.8,64.07,57.42,32.92,4.08,74.97,3.51,0.0168,1086.86,59,8,1.006,0,38.1,13
P3,2025-03-01,127.58,271.85,56.72,180.67,1783,2.668,4.556,1.729,16.23,9.73,70.44,80.25,73.49,64.84,57.21,33.65,4.02,75.28,3.59,0.0165,1109.51,60,8,1.133,0,37.72,12
P3,2025-03-02,129.22,271.04,56.23,181.4,1787,2.741,4.507,1.82,16.17,9.74,70.77,79.88,71.73,65.31,57.77,34.22,4.11,75.14,3.46,0.0178,1131.42,61,8,1.065,1,37.74,11
P3,2025-03-03,127.52,270.97,57.19,181.39,1779,2.798,4.714,1.732,16.32,10.02,70.87,80.16,72.57,65.58,57.76,34.42,4.05,73.1,3.44,0.0158,1152.79,62,8,1.117,0,40.01,10
P3,2025-03-04,126.57,269.68,56.75,181.81,1787,2.949,4.908,1.936,16.48,9.94,70.36,81.59,73.19,65.31,57.79,33.6,4.02,73.58,3.43,0.0218,1166.87,63,8,1.152,0,39.15,9
P3,2025-03-05,127.24,267.16,56.29,181.5,1778,2.767,4.901,1.834,16.55,9.86,70.71,81.67,73.76,65.02,57.64,32.83,4.07,74.18,3.5,0.0157,1190.71,64,8,1.022,0,37.81,8
P3,2025-03-06,127.32,268.56,56.28,181.01,1766,2.814,4.847,1.753,16.4,9.94,71.8,81.69,73.67,65.67,58.17,33.22,3.95,74.14,3.59,0.0174,1214.41,65,8,1.092,0,38.87,7
P3,2025-03-07,127.35,272.5,56.55,181.23,1780,2.92,4.824,1.848,16.25,9.98,71.44,81.13,73.72,65.14,57.9,33.69,3.94,72.82,3.61,0.0178,1231.86,66,8,1.178,0,38.41,6
P3,2025-03-08,128.01,267.55,55.45,181.01,1780,2.861,4.738,1.924,16.56,9.94,70.58,82.33,74.06,65.2,58.07,33.67,3.95,73.1,3.54,0.0191,1248.33,67,8,1.161,0,39.29,5
P3,2025-03-09,127.94,269.33,55.5,181.62,1780,3.072,4.985,2.035,16.71,10.24,71.8,82.88,74.57,66.07,57.41,33.03,3.93,73.06,3.55,0.0175,1270.37,68,8,1.207,0,39.79,4
P3,2025-03-10,128.01,267.52,55.74,180.37,1787,3.014,5.015,1.949,16.44,10.02,72.18,82.5,73.92,65.66,57.42,31.71,3.98,71.63,3.56,0.0185,1291.1,69,8,1.195,1,40.54,3
P3,2025-03-11,127.66,271.65,55.33,181.13,1764,3.04,5.058,1.916,16.43,10.01,71.17,81.99,74.36,65.96,57.39,31.43,3.94,72.21,3.62,0.0211,1307.01,70,8,1.289,1,39.28,2
P3,2025-03-12,128.43,265.95,54.69,181.79,1778,3.119,5.12,2.002,16.92,10.03,72.26,81.8,74.71,66.07,57.08,32.87,3.98,71.18,3.52,0.0183,1321.29,71,8,1.267,2,40.35,1
P3,2025-03-13,123.21,283.14,55.6,175.43,1784,1.225,2.078,0.677,14.56,8.55,61.71,72.94,65.73,60.28,53.55,32.48,5.33,92.66,3.33,0.0082,27.56,1,8,0.241,0,31.05,47
P3,2025-03-14,123.7,278.6,55.96,177.3,1774,1.268,1.923,0.837,14.76,8.63,61.53,73.36,65.88,60.03,53.99,32.23,5.34,92.02,3.21,0.0068,42.33,2,8,0.188,0,32.02,46
P3,2025-03-15,125.72,277.31,56.04,176.68,1779,1.4,2.317,0.849,14.77,8.58,62.87,73.85,66.93,60.31,53.75,32.15,5.27,92.08,3.15,0.0102,62.13,3,8,0.306,0,32.52,45
P3,2025-03-16,123.12,275.8,56.71,175.05,1777,1.335,2.319,0.883,14.89,8.66,61.76,74.15,65.67,61.62,53.35,32.33,5.33,91.21,3.27,0.0078,84.0,4,8,0.281,0,32.05,44
P3,2025-03-17,123.33,281.66,55.95,176.78,1794,1.396,2.403,0.783,14.87,8.79,62.04,72.75,66.28,60.7,54.28,32.68,5.21,91.68,3.3,0.009,102.89,5,8,0.258,0,32.51,43
P3,2025-03-18,124.27,277.54,55.99,177.03,1772,1.531,2.442,0.911,14.73,8.8,62.81,74.8,67.38,61.41,54.4,32.67,5.21,91.04,3.39,0.0104,125.76,6,8,0.325,1,32.53,42
P3,2025-03-19,124.06,276.57,54.97,175.64,1787,1.57,2.446,0.894,14.77,8.76,62.65,74.38,67.27,61.43,55.31,32.36,5.27,91.72,3.22,0.0121,143.38,7,8,0.309,0,32.23,41
P3,2025-03-20,125.24,278.68,55.19,175.87,1784,1.461,2.376,0.946,14.84,8.84,63.0,75.09,67.03,61.69,53.65,31.77,5.3,90.62,3.27,0.0079,165.51,8,8,0.318,0,31.53,40
P3,2025-03-21,124.42,278.34,56.31,177.63,1783,1.632,2.527,0.82,15.03,8.91,62.9,74.85,67.05,60.62,55.1,31.43,5.32,90.04,3.32,0.0075,185.99,9,8,0.311,0,32.35,39
P3,2025-03-22,124.76,276.62,55.2,176.49,1780,1.637,2.686,0.977,14.94,8.85,62.31,73.91,67.85,61.8,54.91,33.45,5.26,90.16,3.31,0.011,202.03,10,9,0.324,0,32.65,38
P3,2025-03-23,124.51,276.94,55.54,176.46,1783,1.691,2.689,0.877,15.1,8.96,62.97,74.92,67.67,61.31,53.43,31.26,5.2,90.37,3.25,0.0108,220.68,11,9,0.397,0,32.57,37
